Player,FG%,3P%,2P%,eFG%,FT%,PTS,Year,season_date
Charles Smith,0.3,0.0,0.429,0.3,0.0,0.8,1996,1996-01-01
Spud Webb,0.433,0.364,0.462,0.487,0.862,7.1,1996,1996-01-01
Doug West,0.445,0.077,0.458,0.447,0.792,6.4,1996,1996-01-01
Micheal Williams,0.325,0.333,0.324,0.338,0.848,6.1,1996,1996-01-01
Randy Brown,0.406,0.091,0.425,0.409,0.609,2.7,1996,1996-01-01
Jud Buechler,0.463,0.444,0.474,0.545,0.636,3.8,1996,1996-01-01
Jason Caffey,0.438,0.0,0.441,0.438,0.588,3.2,1996,1996-01-01
Joe Dumars,0.426,0.406,0.447,0.528,0.822,11.8,1996,1996-01-01
James Edwards,0.373,0.0,0.373,0.373,0.615,3.5,1996,1996-01-01
Ron Harper,0.467,0.269,0.519,0.495,0.705,7.4,1996,1996-01-01
Mark West,0.484,0.0,0.484,0.484,0.622,3.2,1996,1996-01-01
Otis Thorpe,0.53,0.0,0.532,0.53,0.71,14.2,1996,1996-01-01
Lou Roe,0.356,0.222,0.37,0.367,0.75,1.8,1996,1996-01-01
Don Reid,0.567,0.0,0.567,0.567,0.662,3.8,1996,1996-01-01
Theo Ratliff,0.557,0.0,0.559,0.557,0.708,4.5,1996,1996-01-01
Terry Mills,0.419,0.396,0.429,0.48,0.771,9.4,1996,1996-01-01
Mark Macon,0.433,0.467,0.423,0.485,0.818,3.2,1996,1996-01-01
Eric Leckner,0.621,0.0,0.621,0.621,0.615,2.4,1996,1996-01-01
Lindsey Hunter,0.381,0.405,0.36,0.474,0.7,8.5,1996,1996-01-01
Allan Houston,0.453,0.427,0.468,0.53,0.823,19.7,1996,1996-01-01
Jack Haley,0.333,0.0,0.333,0.333,0.5,5.0,1996,1996-01-01
Rick Mahorn,0.352,0.0,0.355,0.352,0.723,2.4,1996,1996-01-01
Greg Graham,0.404,0.39,0.414,0.487,0.765,4.5,1996,1996-01-01
Armen Gilliam,0.474,0.0,0.474,0.474,0.791,18.3,1996,1996-01-01
Tony Smith,0.423,0.328,0.494,0.493,0.609,5.1,1996,1996-01-01
Kurt Thomas,0.501,0.0,0.503,0.501,0.663,9.0,1996,1996-01-01
Walt Williams,0.444,0.389,0.476,0.515,0.703,13.6,1996,1996-01-01
Howard Nathan,0.556,0.0,0.625,0.556,0.75,2.6,1996,1996-01-01
Grant Long,0.471,0.36,0.484,0.49,0.763,13.1,1996,1996-01-01
Christian Laettner,0.487,0.231,0.499,0.492,0.818,16.4,1996,1996-01-01
Tim Kempton,0.0,0.0,0.0,0.0,0.0,0.0,1996,1996-01-01
Reggie Jordan,0.507,0.0,0.507,0.507,0.579,3.9,1996,1996-01-01
Alan Henderson,0.442,0.0,0.445,0.442,0.595,6.4,1996,1996-01-01
Craig Ehlo,0.428,0.371,0.462,0.497,0.786,8.5,1996,1996-01-01
Matt Bullard,0.407,0.361,0.444,0.488,0.8,3.8,1996,1996-01-01
Danny Schayes,0.34,0.0,0.34,0.34,0.804,3.2,1996,1996-01-01
Donnie Boyce,0.391,0.5,0.333,0.478,0.5,3.0,1996,1996-01-01
Stacey Augmon,0.491,0.25,0.492,0.491,0.792,12.7,1996,1996-01-01
Chris Whitney,0.455,0.432,0.473,0.551,0.932,7.1,1996,1996-01-01
Jeff Webster,0.348,0.333,0.353,0.391,0.0,1.6,1996,1996-01-01
Chris Webber,0.543,0.441,0.558,0.571,0.594,23.7,1996,1996-01-01
Rasheed Wallace,0.487,0.329,0.513,0.511,0.65,10.1,1996,1996-01-01
Bob Thornton,0.167,0.0,0.167,0.167,0.5,0.4,1996,1996-01-01
Elden Campbell,0.503,0.0,0.506,0.503,0.713,13.9,1996,1996-01-01
Jim Mcilvaine,0.428,0.0,0.428,0.428,0.552,2.3,1996,1996-01-01
Gheorghe Mureșan,0.584,0.0,0.585,0.584,0.619,14.5,1996,1996-01-01
Robert Pack,0.428,0.265,0.474,0.457,0.846,18.1,1996,1996-01-01
Brent Price,0.472,0.462,0.485,0.602,0.874,10.0,1996,1996-01-01
Mookie Blaylock,0.405,0.371,0.448,0.508,0.747,15.7,1996,1996-01-01
Alonzo Mourning,0.523,0.3,0.53,0.527,0.685,23.2,1996,1996-01-01
Jeff Malone,0.394,0.313,0.401,0.407,0.906,5.8,1996,1996-01-01
Voshon Lenard,0.376,0.356,0.425,0.504,0.791,5.9,1996,1996-01-01
Kendall Gill,0.469,0.329,0.494,0.494,0.784,14.0,1996,1996-01-01
Vern Fleming,0.433,0.107,0.452,0.436,0.751,7.7,1996,1996-01-01
Kevin Edwards,0.364,0.404,0.35,0.418,0.81,11.6,1996,1996-01-01
Yinka Dare,0.438,0.0,0.438,0.438,0.613,2.8,1996,1996-01-01
Chris Childs,0.416,0.367,0.441,0.478,0.852,12.8,1996,1996-01-01
P.J. Brown,0.444,0.2,0.448,0.445,0.77,11.3,1996,1996-01-01
Shawn Bradley,0.443,0.25,0.444,0.444,0.687,11.9,1996,1996-01-01
Steve Smith,0.432,0.331,0.492,0.493,0.826,18.1,1996,1996-01-01
Keith Askins,0.402,0.418,0.377,0.528,0.789,6.1,1996,1996-01-01
Rex Chapman,0.426,0.371,0.48,0.518,0.735,14.0,1996,1996-01-01
Tyrone Corbin,0.442,0.167,0.456,0.446,0.833,5.8,1996,1996-01-01
Sasha Danilović,0.451,0.436,0.462,0.543,0.764,13.4,1996,1996-01-01
Leron Ellis,0.227,0.0,0.227,0.227,0.5,1.1,1996,1996-01-01
Chris Gatling,0.575,0.0,0.576,0.575,0.671,11.1,1996,1996-01-01
Tim Hardaway,0.422,0.364,0.458,0.492,0.79,15.2,1996,1996-01-01
Mitchell Butler,0.384,0.217,0.444,0.413,0.578,3.9,1996,1996-01-01
Calbert Cheaney,0.471,0.338,0.498,0.499,0.706,15.1,1996,1996-01-01
Ledell Eackles,0.427,0.422,0.43,0.499,0.831,8.6,1996,1996-01-01
Juwan Howard,0.489,0.308,0.49,0.49,0.749,22.1,1996,1996-01-01
Tim Legler,0.507,0.522,0.488,0.646,0.863,9.4,1996,1996-01-01
Cedric Lewis,0.667,0.0,0.667,0.667,0.0,1.3,1996,1996-01-01
Bob Mccann,0.497,0.5,0.497,0.5,0.473,3.0,1996,1996-01-01
Sean Rooks,0.505,0.143,0.514,0.507,0.668,6.5,1996,1996-01-01
Ken Norman,0.465,0.393,0.497,0.526,0.354,8.9,1996,1996-01-01
Stacey King,0.472,0.0,0.472,0.472,0.5,2.5,1996,1996-01-01
Terry Porter,0.442,0.314,0.518,0.501,0.785,9.4,1996,1996-01-01
Sam Mitchell,0.49,0.056,0.503,0.491,0.814,10.8,1996,1996-01-01
Darrick Martin,0.406,0.29,0.433,0.434,0.842,7.0,1996,1996-01-01
Andrew Lang,0.447,0.2,0.448,0.447,0.801,11.7,1996,1996-01-01
Larry Johnson,0.476,0.366,0.495,0.503,0.757,20.5,1996,1996-01-01
Donald Hodge,0.375,0.0,0.375,0.375,0.0,1.2,1996,1996-01-01
Darrin Hancock,0.523,0.333,0.526,0.526,0.644,4.3,1996,1996-01-01
Anthony Goldwire,0.402,0.398,0.406,0.489,0.767,5.5,1996,1996-01-01
Gerald Glass,0.364,0.167,0.407,0.379,1.0,1.7,1996,1996-01-01
Matt Geiger,0.536,0.375,0.538,0.538,0.727,11.2,1996,1996-01-01
Dell Curry,0.453,0.404,0.488,0.537,0.854,14.5,1996,1996-01-01
David Robinson,0.516,0.333,0.517,0.517,0.761,25.0,1996,1996-01-01
Scott Burrell,0.447,0.378,0.509,0.536,0.75,13.2,1996,1996-01-01
Muggsy Bogues,0.375,0.0,0.4,0.375,1.0,2.3,1996,1996-01-01
Corey Beck,0.25,0.0,0.25,0.25,0.5,1.0,1996,1996-01-01
Pete Myers,0.368,0.241,0.407,0.397,0.656,3.9,1996,1996-01-01
Kenny Anderson,0.418,0.359,0.445,0.474,0.769,15.2,1996,1996-01-01
Michael Adams,0.446,0.341,0.548,0.53,0.743,5.4,1996,1996-01-01
Dontonio Wingfield,0.382,0.302,0.436,0.443,0.765,3.8,1996,1996-01-01
Buck Williams,0.5,0.667,0.499,0.503,0.668,7.3,1996,1996-01-01
Gary Trent,0.513,0.0,0.524,0.513,0.553,7.5,1996,1996-01-01
Rod Strickland,0.46,0.342,0.475,0.479,0.652,18.7,1996,1996-01-01
Elmore Spencer,0.385,0.0,0.385,0.385,0.667,0.8,1996,1996-01-01
Arvydas Sabonis,0.545,0.375,0.574,0.572,0.757,14.5,1996,1996-01-01
Rumeal Robinson,0.416,0.38,0.437,0.484,0.647,5.7,1996,1996-01-01
James Robinson,0.399,0.359,0.438,0.488,0.659,8.5,1996,1996-01-01
Clifford Robinson,0.423,0.378,0.449,0.492,0.664,21.1,1996,1996-01-01
Aaron Mckie,0.467,0.325,0.494,0.493,0.764,10.7,1996,1996-01-01
Rafael Addison,0.467,0.0,0.494,0.467,0.773,3.2,1996,1996-01-01
Robert Parish,0.498,0.0,0.498,0.498,0.704,3.9,1996,1996-01-01
Charles Barkley,0.5,0.28,0.539,0.521,0.777,23.2,1996,1996-01-01
Mario Bennett,0.453,0.0,0.46,0.453,0.643,4.5,1996,1996-01-01
Stefano Rusconi,0.333,0.0,0.333,0.333,0.4,1.1,1996,1996-01-01
Terrence Rencher,0.33,0.31,0.338,0.375,0.674,2.9,1996,1996-01-01
Wesley Person,0.445,0.374,0.484,0.511,0.771,12.7,1996,1996-01-01
Elliot Perry,0.475,0.407,0.484,0.497,0.778,8.6,1996,1996-01-01
Danny Manning,0.459,0.214,0.468,0.463,0.752,13.4,1996,1996-01-01
Joe Kleine,0.42,0.286,0.426,0.426,0.8,2.9,1996,1996-01-01
Sharone Wright,0.484,0.333,0.485,0.485,0.645,11.6,1996,1996-01-01
Dwayne Whitfield,0.433,0.0,0.433,0.433,0.636,5.0,1996,1996-01-01
Žan Tabak,0.543,0.0,0.545,0.543,0.561,7.7,1996,1996-01-01
Damon Stoudamire,0.426,0.395,0.439,0.485,0.797,19.0,1996,1996-01-01
Carlos Rogers,0.517,0.143,0.542,0.522,0.546,7.7,1996,1996-01-01
Alvin Robertson,0.47,0.272,0.535,0.503,0.677,9.3,1996,1996-01-01
Dan O'Sullivan,0.371,0.0,0.382,0.371,0.875,6.6,1996,1996-01-01
Tracy Murray,0.454,0.422,0.47,0.523,0.831,16.2,1996,1996-01-01
Oliver Miller,0.526,0.0,0.533,0.526,0.661,12.9,1996,1996-01-01
Martin Lewis,0.483,0.286,0.509,0.5,0.6,4.7,1996,1996-01-01
Jimmy King,0.431,0.147,0.475,0.441,0.701,4.5,1996,1996-01-01
Vincenzo Esposito,0.36,0.232,0.523,0.425,0.795,3.9,1996,1996-01-01
Acie Earl,0.424,0.0,0.429,0.424,0.719,7.5,1996,1996-01-01
Doug Christie,0.445,0.434,0.45,0.513,0.742,7.5,1996,1996-01-01
Kevin Johnson,0.507,0.368,0.52,0.523,0.859,18.7,1996,1996-01-01
A.C. Green,0.484,0.269,0.513,0.5,0.709,7.5,1996,1996-01-01
Michael Finley,0.476,0.328,0.511,0.508,0.749,15.0,1996,1996-01-01
John Coker,0.8,0.0,0.8,0.8,0.0,1.6,1996,1996-01-01
Chris Carr,0.415,0.262,0.451,0.44,0.817,4.0,1996,1996-01-01
Harvey Grant,0.462,0.313,0.479,0.478,0.545,9.3,1996,1996-01-01
Hot Rod Williams,0.453,0.0,0.455,0.453,0.731,7.3,1996,1996-01-01
Chris Dudley,0.453,0.0,0.454,0.453,0.51,5.1,1996,1996-01-01
Randolph Childress,0.316,0.277,0.375,0.399,0.815,3.0,1996,1996-01-01
Jerome Allen,0.343,0.303,0.361,0.39,0.722,2.6,1996,1996-01-01
Kevin Pritchard,0.667,1.0,0.5,0.833,0.667,3.5,1996,1996-01-01
Charles Smith,0.422,0.133,0.43,0.424,0.73,8.3,1996,1996-01-01
Charles Smith,0.422,0.133,0.43,0.424,0.73,8.3,1996,1996-01-01
Charles Smith,0.422,0.133,0.43,0.424,0.73,8.3,1996,1996-01-01
Monty Williams,0.397,0.0,0.403,0.397,0.7,2.2,1996,1996-01-01
B.J. Armstrong,0.468,0.473,0.465,0.535,0.839,12.3,1996,1996-01-01
Jon Barry,0.492,0.473,0.511,0.611,0.838,3.8,1996,1996-01-01
Robert Churchwell,0.375,0.0,0.375,0.375,0.0,1.5,1996,1996-01-01
Bimbo Coles,0.409,0.346,0.44,0.466,0.796,11.0,1996,1996-01-01
Andrew Declercq,0.48,0.0,0.49,0.48,0.579,2.7,1996,1996-01-01
Glenn Robinson,0.454,0.342,0.48,0.486,0.812,20.2,1996,1996-01-01
Geert Hammink,0.5,0.0,0.5,0.5,0.571,1.3,1996,1996-01-01
Donyell Marshall,0.398,0.298,0.441,0.443,0.771,5.5,1996,1996-01-01
Chris Mullin,0.499,0.393,0.54,0.554,0.856,13.3,1996,1996-01-01
Clifford Rozier,0.585,0.0,0.594,0.585,0.473,3.1,1996,1996-01-01
Rony Seikaly,0.502,0.667,0.501,0.504,0.723,12.1,1996,1996-01-01
Joe Smith,0.458,0.357,0.461,0.463,0.773,15.3,1996,1996-01-01
Latrell Sprewell,0.428,0.323,0.461,0.466,0.789,18.9,1996,1996-01-01
Kevin Willis,0.456,0.111,0.461,0.457,0.708,10.6,1996,1996-01-01
Marques Bragg,0.45,0.0,0.45,0.45,0.561,2.5,1996,1996-01-01
Mark Davis,0.369,0.308,0.375,0.383,0.638,3.3,1996,1996-01-01
Kevin Garnett,0.491,0.286,0.499,0.497,0.705,10.4,1996,1996-01-01
Tom Gugliotta,0.471,0.302,0.487,0.484,0.773,16.2,1996,1996-01-01
Jerome Kersey,0.41,0.176,0.418,0.413,0.66,6.7,1996,1996-01-01
Jerry Reynolds,0.396,0.1,0.465,0.406,0.619,2.9,1996,1996-01-01
Shawn Respert,0.387,0.344,0.418,0.459,0.833,4.9,1996,1996-01-01
Mike Peplowski,0.6,0.0,0.6,0.6,0.333,1.0,1996,1996-01-01
Corliss Williamson,0.466,0.0,0.472,0.466,0.56,5.6,1996,1996-01-01
Michael Smith,0.605,1.0,0.603,0.607,0.384,5.5,1996,1996-01-01
Michael Smith,0.605,1.0,0.603,0.607,0.384,5.5,1996,1996-01-01
Lionel Simmons,0.396,0.373,0.404,0.44,0.733,4.6,1996,1996-01-01
Mitch Richmond,0.447,0.437,0.453,0.529,0.866,23.1,1996,1996-01-01
Olden Polynice,0.527,0.333,0.528,0.528,0.601,12.2,1996,1996-01-01
Billy Owens,0.48,0.278,0.485,0.484,0.636,13.0,1996,1996-01-01
Clint Mcdaniel,0.348,0.333,0.353,0.391,0.75,2.5,1996,1996-01-01
Šarūnas Marčiulionis,0.452,0.408,0.483,0.535,0.775,10.8,1996,1996-01-01
Bobby Hurley,0.283,0.289,0.279,0.33,0.8,3.1,1996,1996-01-01
Byron Houston,0.5,0.333,0.508,0.508,0.808,3.4,1996,1996-01-01
Brian Grant,0.507,0.235,0.513,0.51,0.732,14.4,1996,1996-01-01
Kevin Gamble,0.401,0.386,0.408,0.459,0.792,5.9,1996,1996-01-01
Tyus Edney,0.412,0.368,0.423,0.448,0.782,10.8,1996,1996-01-01
Duane Causwell,0.417,0.0,0.419,0.417,0.729,3.4,1996,1996-01-01
Keith Tower,0.444,0.0,0.451,0.444,0.692,2.4,1996,1996-01-01
Logan Vander Velden,0.214,0.0,0.333,0.214,0.75,0.6,1996,1996-01-01
Loy Vaught,0.525,0.368,0.528,0.529,0.727,16.2,1996,1996-01-01
Marty Conlon,0.468,0.167,0.498,0.476,0.764,5.3,1996,1996-01-01
Terry Cummings,0.462,0.143,0.466,0.463,0.65,8.0,1996,1996-01-01
Sherman Douglas,0.504,0.364,0.53,0.533,0.731,11.3,1996,1996-01-01
Kevin Duckworth,0.214,0.0,0.214,0.214,0.5,1.1,1996,1996-01-01
Randolph Keys,0.418,0.31,0.474,0.471,0.837,3.4,1996,1996-01-01
Lee Mayberry,0.42,0.397,0.446,0.523,0.603,5.1,1996,1996-01-01
Johnny Newman,0.495,0.377,0.534,0.542,0.802,10.8,1996,1996-01-01
Anthony Cook,0.438,0.0,0.5,0.438,0.25,1.4,1996,1996-01-01
Mark Davis,0.369,0.308,0.375,0.383,0.638,3.3,1996,1996-01-01
Corie Blount,0.473,0.0,0.479,0.473,0.568,3.2,1996,1996-01-01
Laphonso Ellis,0.438,0.182,0.451,0.442,0.601,10.5,1996,1996-01-01
John Amaechi,0.414,0.0,0.414,0.414,0.576,2.8,1996,1996-01-01
Terrell Brandon,0.465,0.387,0.487,0.507,0.887,19.3,1996,1996-01-01
Michael Cage,0.556,0.0,0.557,0.556,0.543,6.0,1996,1996-01-01
Joe Courtney,0.429,0.0,0.429,0.429,0.444,1.7,1996,1996-01-01
John Crotty,0.447,0.296,0.494,0.482,0.861,3.0,1996,1996-01-01
Danny Ferry,0.459,0.394,0.502,0.537,0.769,13.3,1996,1996-01-01
Tyrone Hill,0.512,0.0,0.512,0.512,0.6,7.8,1996,1996-01-01
Darryl Johnson,0.417,0.0,0.455,0.417,1.0,1.1,1996,1996-01-01
Antonio Lang,0.532,0.0,0.547,0.532,0.723,2.8,1996,1996-01-01
Jaren Jackson,0.0,0.0,0.0,0.0,0.8,2.0,1996,1996-01-01
Henry James,0.417,0.333,0.556,0.521,1.0,4.3,1996,1996-01-01
Sam Cassell,0.439,0.348,0.482,0.495,0.825,14.5,1996,1996-01-01
Mark Bryant,0.543,0.0,0.545,0.543,0.718,8.6,1996,1996-01-01
Fred Hoiberg,0.421,0.333,0.438,0.447,0.833,2.1,1996,1996-01-01
Mark Jackson,0.473,0.43,0.486,0.524,0.785,10.0,1996,1996-01-01
Eddie Johnson,0.413,0.352,0.438,0.464,0.886,7.7,1996,1996-01-01
Eddie Johnson,0.413,0.352,0.438,0.464,0.886,7.7,1996,1996-01-01
Derrick Mckey,0.486,0.25,0.511,0.498,0.769,11.7,1996,1996-01-01
Reggie Miller,0.473,0.41,0.512,0.552,0.863,21.1,1996,1996-01-01
Dwayne Schintzius,0.445,0.0,0.445,0.445,0.619,3.4,1996,1996-01-01
Rik Smits,0.521,0.2,0.523,0.522,0.788,18.5,1996,1996-01-01
Haywoode Workman,0.39,0.324,0.415,0.434,0.74,3.6,1996,1996-01-01
Chucky Brown,0.541,0.125,0.547,0.541,0.693,8.6,1996,1996-01-01
Tim Breaux,0.366,0.326,0.383,0.413,0.622,3.0,1996,1996-01-01
Melvin Booker,0.32,0.158,0.419,0.35,0.818,4.0,1996,1996-01-01
Charles Jones,0.316,0.0,0.316,0.316,0.308,0.3,1996,1996-01-01
Charles Jones,0.316,0.0,0.316,0.316,0.308,0.3,1996,1996-01-01
Charles Jones,0.316,0.0,0.316,0.316,0.308,0.3,1996,1996-01-01
Sam Mack,0.422,0.4,0.441,0.516,0.848,10.8,1996,1996-01-01
Tony Massenburg,0.495,0.0,0.499,0.495,0.707,10.0,1996,1996-01-01
Tracy Moore,0.395,0.433,0.37,0.48,0.947,11.4,1996,1996-01-01
Sean Higgins,0.415,0.372,0.443,0.489,0.946,8.0,1996,1996-01-01
Lawrence Moten,0.453,0.327,0.49,0.49,0.653,6.6,1996,1996-01-01
Duane Ferrell,0.482,0.0,0.506,0.482,0.737,3.7,1996,1996-01-01
Dale Davis,0.558,0.0,0.558,0.558,0.467,10.3,1996,1996-01-01
Antonio Davis,0.49,0.5,0.49,0.491,0.713,8.8,1996,1996-01-01
Adrian Caldwell,0.554,0.0,0.554,0.554,0.5,2.2,1996,1996-01-01
Travis Best,0.423,0.32,0.442,0.448,0.833,3.7,1996,1996-01-01
Pete Chilcutt,0.408,0.378,0.444,0.511,0.654,2.7,1996,1996-01-01
Clyde Drexler,0.433,0.332,0.478,0.484,0.784,19.3,1996,1996-01-01
Mario Elie,0.504,0.323,0.604,0.562,0.852,11.1,1996,1996-01-01
Alvin Heggs,0.6,0.0,0.6,0.6,0.667,2.0,1996,1996-01-01
Robert Horry,0.41,0.366,0.459,0.507,0.776,12.0,1996,1996-01-01
Fred Roberts,0.495,0.286,0.53,0.515,0.786,3.7,1996,1996-01-01
Derek Strong,0.426,0.111,0.444,0.429,0.812,3.4,1996,1996-01-01
Sedale Threatt,0.458,0.355,0.507,0.515,0.761,7.3,1996,1996-01-01
Nick Van Exel,0.417,0.357,0.461,0.493,0.799,14.9,1996,1996-01-01
Derrick Alston,0.512,0.333,0.513,0.513,0.491,6.2,1996,1996-01-01
Elmer Bennett,0.235,0.0,0.235,0.235,0.75,1.4,1996,1996-01-01
Mike Brown,0.563,0.0,0.563,0.563,0.471,2.9,1996,1996-01-01
Derrick Coleman,0.407,0.333,0.423,0.436,0.625,11.2,1996,1996-01-01
Richard Dumas,0.468,0.222,0.479,0.473,0.7,6.2,1996,1996-01-01
Ashraf Amaya,0.48,0.0,0.482,0.48,0.651,6.3,1996,1996-01-01
Greg Anthony,0.415,0.332,0.459,0.472,0.771,14.0,1996,1996-01-01
Anthony Avent,0.384,0.0,0.384,0.384,0.74,5.8,1996,1996-01-01
Blue Edwards,0.419,0.343,0.446,0.463,0.755,12.7,1996,1996-01-01
Doug Edwards,0.352,0.0,0.368,0.352,0.763,3.0,1996,1996-01-01
Kenny Gattison,0.479,0.0,0.479,0.479,0.603,9.2,1996,1996-01-01
Chris King,0.427,0.389,0.436,0.465,0.662,7.9,1996,1996-01-01
Rich Manning,0.434,0.0,0.438,0.434,0.643,3.7,1996,1996-01-01
Cuonzo Martin,0.6,1.0,0.0,0.9,0.0,2.3,1996,1996-01-01
Eric Mobley,0.536,0.5,0.537,0.54,0.448,4.8,1996,1996-01-01
Eric Murdock,0.416,0.31,0.45,0.454,0.797,8.9,1996,1996-01-01
Hakeem Olajuwon,0.514,0.214,0.517,0.515,0.724,26.9,1996,1996-01-01
Ricky Pierce,0.447,0.337,0.471,0.477,0.849,9.7,1996,1996-01-01
Kenny Smith,0.433,0.382,0.487,0.531,0.821,8.5,1996,1996-01-01
Ed Pinckney,0.51,0.0,0.515,0.51,0.76,6.5,1996,1996-01-01
Randy Woods,0.273,0.238,1.0,0.386,1.0,2.4,1996,1996-01-01
Eldridge Recasner,0.415,0.424,0.405,0.528,0.864,6.9,1996,1996-01-01
Reggie Williams,0.37,0.225,0.448,0.409,0.846,4.6,1996,1996-01-01
Bryant Stith,0.416,0.277,0.443,0.439,0.844,13.6,1996,1996-01-01
Jalen Rose,0.48,0.296,0.52,0.507,0.69,10.0,1996,1996-01-01
Doug Overton,0.376,0.308,0.388,0.399,0.727,3.3,1996,1996-01-01
Dikembe Mutombo,0.499,0.0,0.5,0.499,0.695,11.0,1996,1996-01-01
Antonio Mcdyess,0.485,0.0,0.487,0.485,0.683,13.4,1996,1996-01-01
Don Maclean,0.426,0.286,0.44,0.439,0.732,11.2,1996,1996-01-01
Tom Hammonds,0.474,0.0,0.474,0.474,0.765,4.8,1996,1996-01-01
Vernon Maxwell,0.39,0.317,0.446,0.459,0.756,16.2,1996,1996-01-01
Anthony Bowie,0.471,0.387,0.481,0.493,0.87,4.2,1996,1996-01-01
Horace Grant,0.513,0.167,0.516,0.513,0.734,13.4,1996,1996-01-01
Anfernee Hardaway,0.513,0.314,0.573,0.549,0.767,21.7,1996,1996-01-01
Jon Koncak,0.48,0.333,0.488,0.489,0.561,3.0,1996,1996-01-01
Shaquille O'Neal,0.573,0.5,0.573,0.574,0.487,26.6,1996,1996-01-01
Rastko Cvetković,0.313,0.0,0.333,0.313,0.0,0.7,1996,1996-01-01
Mahmoud Abdul-Rauf,0.434,0.392,0.454,0.497,0.93,19.2,1996,1996-01-01
Matt Fish,0.583,0.0,0.583,0.583,0.526,2.9,1996,1996-01-01
Greg Grant,0.354,0.235,0.415,0.394,0.833,2.7,1996,1996-01-01
Bryant Reeves,0.457,0.0,0.459,0.457,0.732,13.3,1996,1996-01-01
Byron Scott,0.401,0.335,0.433,0.456,0.835,10.2,1996,1996-01-01
Anthony Bonner,0.333,0.0,0.333,0.333,0.429,3.3,1996,1996-01-01
Gerald Wilkins,0.376,0.219,0.447,0.41,0.87,6.7,1996,1996-01-01
David Vaughn,0.338,0.0,0.342,0.338,0.556,1.9,1996,1996-01-01
Jeff Turner,0.353,0.333,0.375,0.441,1.0,3.6,1996,1996-01-01
Brooks Thompson,0.466,0.391,0.59,0.587,0.704,4.2,1996,1996-01-01
Brian Shaw,0.374,0.285,0.412,0.417,0.798,6.6,1996,1996-01-01
Dennis Scott,0.44,0.425,0.458,0.559,0.82,17.5,1996,1996-01-01
Donald Royal,0.491,0.0,0.495,0.491,0.762,5.3,1996,1996-01-01
Joe Wolf,0.513,0.0,0.525,0.513,0.724,4.5,1996,1996-01-01
Darrell Armstrong,0.5,0.5,0.5,0.594,1.0,3.2,1996,1996-01-01
Reggie Williams,0.37,0.225,0.448,0.409,0.846,4.6,1996,1996-01-01
Anthony Peeler,0.452,0.413,0.48,0.539,0.709,9.7,1996,1996-01-01
Clarence Weatherspoon,0.484,0.0,0.485,0.484,0.746,16.7,1996,1996-01-01
Harold Miner,0.442,0.2,0.5,0.462,1.0,3.2,1996,1996-01-01
Bobby Phills,0.467,0.441,0.476,0.524,0.775,14.6,1996,1996-01-01
Bob Sura,0.411,0.346,0.429,0.449,0.702,5.3,1996,1996-01-01
Greg Sutton,0.392,0.402,0.38,0.5,0.761,5.3,1996,1996-01-01
Jerry Stackhouse,0.414,0.318,0.449,0.457,0.747,19.2,1996,1996-01-01
Scott Skiles,0.351,0.441,0.217,0.482,0.8,6.3,1996,1996-01-01
Trevor Ruffin,0.406,0.366,0.437,0.486,0.813,12.8,1996,1996-01-01
Anthony Miller,0.429,0.0,0.455,0.429,0.6,1.3,1996,1996-01-01
George Lynch,0.43,0.308,0.436,0.438,0.663,3.8,1996,1996-01-01
Frankie King,0.273,0.0,0.3,0.273,0.333,1.2,1996,1996-01-01
Rex Walters,0.412,0.333,0.476,0.486,0.808,4.2,1996,1996-01-01
Eddie Jones,0.492,0.366,0.555,0.553,0.739,12.8,1996,1996-01-01
Vlade Divac,0.513,0.167,0.521,0.515,0.641,12.9,1996,1996-01-01
Cedric Ceballos,0.53,0.277,0.576,0.552,0.804,21.2,1996,1996-01-01
Dale Ellis,0.479,0.412,0.519,0.557,0.76,14.9,1996,1996-01-01
Nick Anderson,0.442,0.391,0.489,0.535,0.692,14.7,1996,1996-01-01
Scott Williams,0.517,0.0,0.556,0.517,0.833,3.1,1996,1996-01-01
Trevor Wilson,0.5,0.0,0.5,0.5,0.75,3.8,1996,1996-01-01
Dan Majerle,0.405,0.353,0.47,0.503,0.71,10.6,1996,1996-01-01
Donny Marshall,0.353,0.233,0.447,0.404,0.629,2.3,1996,1996-01-01
Chris Mills,0.468,0.376,0.493,0.508,0.829,15.1,1996,1996-01-01
Magic Johnson,0.466,0.379,0.487,0.503,0.856,14.6,1996,1996-01-01
Lasalle Thompson,0.398,0.0,0.398,0.398,0.792,1.9,1996,1996-01-01
Dennis Rodman,0.448,0.263,0.461,0.456,0.568,5.7,1997,1997-01-01
Dickey Simpkins,0.333,0.25,0.337,0.339,0.7,1.9,1997,1997-01-01
Scottie Pippen,0.474,0.368,0.522,0.531,0.701,20.2,1997,1997-01-01
