Player,FG%,3P%,2P%,eFG%,FT%,PTS,Year,season_date
Sam Mitchell,0.447,0.435,0.448,0.46,0.88,6.5,2000,2000-01-01
Rasho Nesterović,0.476,0.0,0.478,0.476,0.573,5.7,2000,2000-01-01
Andrae Patterson,0.75,0.0,0.75,0.75,0.0,1.2,2000,2000-01-01
Anthony Peeler,0.436,0.333,0.491,0.494,0.798,9.8,2000,2000-01-01
Malik Sealy,0.476,0.286,0.485,0.482,0.812,11.3,2000,2000-01-01
Joe Smith,0.464,1.0,0.463,0.465,0.756,9.9,2000,2000-01-01
Wally Szczerbiak,0.511,0.359,0.531,0.532,0.826,11.6,2000,2000-01-01
Shawn Bradley,0.479,0.2,0.482,0.48,0.765,8.4,2000,2000-01-01
Greg Buckner,0.476,0.385,0.488,0.498,0.683,5.7,2000,2000-01-01
Cedric Ceballos,0.446,0.328,0.464,0.468,0.843,16.6,2000,2000-01-01
Walter Mccarty,0.339,0.309,0.367,0.413,0.722,3.8,2000,2000-01-01
Hubert Davis,0.468,0.491,0.455,0.556,0.87,7.4,2000,2000-01-01
Rick Hughes,0.486,0.0,0.493,0.486,0.462,3.9,2000,2000-01-01
Randell Jackson,0.0,0.0,0.0,0.0,0.0,0.0,2000,2000-01-01
Damon Jones,0.385,0.36,0.415,0.483,0.667,4.2,2000,2000-01-01
Steve Nash,0.477,0.403,0.528,0.559,0.882,8.6,2000,2000-01-01
Dirk Nowitzki,0.461,0.379,0.491,0.513,0.83,17.5,2000,2000-01-01
Robert Pack,0.417,0.364,0.42,0.426,0.808,8.9,2000,2000-01-01
Rodrick Rhodes,0.0,0.0,0.0,0.0,0.0,0.0,2000,2000-01-01
Dennis Rodman,0.387,0.0,0.4,0.387,0.714,2.8,2000,2000-01-01
Sean Rooks,0.431,0.0,0.431,0.431,0.73,4.4,2000,2000-01-01
Erick Strickland,0.433,0.392,0.447,0.483,0.831,12.8,2000,2000-01-01
Bruno Šundov,0.387,0.0,0.387,0.387,1.0,1.9,2000,2000-01-01
Gary Trent,0.493,0.0,0.5,0.493,0.524,13.7,2000,2000-01-01
Michael Finley,0.457,0.401,0.467,0.487,0.82,22.6,2000,2000-01-01
Charles Oakley,0.418,0.341,0.424,0.43,0.776,6.9,2000,2000-01-01
Tony Massenburg,0.444,0.0,0.444,0.444,0.875,4.6,2000,2000-01-01
Sean Marks,0.333,0.0,0.4,0.333,1.0,1.6,2000,2000-01-01
Rafer Alston,0.284,0.214,0.296,0.3,0.75,2.2,2000,2000-01-01
Ray Allen,0.455,0.423,0.468,0.516,0.887,22.1,2000,2000-01-01
Jacque Vaughn,0.416,0.412,0.417,0.443,0.75,3.7,2000,2000-01-01
John Stockton,0.501,0.355,0.53,0.53,0.86,12.1,2000,2000-01-01
Bryon Russell,0.446,0.396,0.467,0.504,0.75,14.1,2000,2000-01-01
Olden Polynice,0.51,0.5,0.51,0.511,0.311,5.3,2000,2000-01-01
Scott Padgett,0.314,0.295,0.323,0.361,0.704,2.6,2000,2000-01-01
Karl Malone,0.509,0.25,0.511,0.51,0.797,25.5,2000,2000-01-01
Quincy Lewis,0.372,0.365,0.374,0.411,0.731,3.8,2000,2000-01-01
Adam Keefe,0.408,0.0,0.411,0.408,0.806,2.2,2000,2000-01-01
Jeff Hornacek,0.492,0.478,0.495,0.537,0.95,12.4,2000,2000-01-01
Armen Gilliam,0.436,0.0,0.438,0.436,0.779,6.7,2000,2000-01-01
Howard Eisley,0.418,0.368,0.434,0.462,0.824,8.6,2000,2000-01-01
Muggsy Bogues,0.439,0.333,0.456,0.462,0.908,5.1,2000,2000-01-01
Dee Brown,0.36,0.358,0.366,0.49,0.688,6.9,2000,2000-01-01
Dee Brown,0.36,0.358,0.366,0.49,0.688,6.9,2000,2000-01-01
Nick Van Exel,0.39,0.332,0.419,0.445,0.817,16.1,2000,2000-01-01
Bryant Stith,0.455,0.304,0.519,0.5,0.831,5.6,2000,2000-01-01
Roy Rogers,0.398,0.0,0.402,0.398,0.463,2.2,2000,2000-01-01
James Posey,0.429,0.373,0.468,0.506,0.8,8.2,2000,2000-01-01
Antonio Mcdyess,0.507,0.0,0.508,0.507,0.626,19.1,2000,2000-01-01
George Mccloud,0.417,0.378,0.448,0.501,0.818,10.1,2000,2000-01-01
Raef Lafrentz,0.446,0.328,0.477,0.48,0.686,12.4,2000,2000-01-01
Sam Cassell,0.466,0.289,0.481,0.477,0.876,18.6,2000,2000-01-01
Popeye Jones,0.423,0.667,0.416,0.433,0.737,2.6,2000,2000-01-01
Vinny Del Negro,0.471,0.333,0.482,0.483,0.897,5.2,2000,2000-01-01
Ervin Johnson,0.516,0.0,0.518,0.516,0.605,4.8,2000,2000-01-01
Lorenzen Wright,0.499,0.333,0.5,0.5,0.644,6.0,2000,2000-01-01
Darrell Armstrong,0.433,0.34,0.485,0.494,0.911,16.2,2000,2000-01-01
Chucky Atkins,0.424,0.35,0.445,0.462,0.729,9.5,2000,2000-01-01
Michael Doleac,0.452,0.5,0.452,0.453,0.842,7.0,2000,2000-01-01
Kiwane Lemorris Garris,0.2,0.0,0.222,0.2,0.0,1.3,2000,2000-01-01
Pat Garrity,0.441,0.401,0.461,0.509,0.721,8.2,2000,2000-01-01
Matt Harpring,0.235,1.0,0.133,0.294,0.857,4.0,2000,2000-01-01
Anthony Johnson,0.378,0.182,0.392,0.384,0.718,2.8,2000,2000-01-01
Corey Maggette,0.478,0.182,0.485,0.48,0.751,8.4,2000,2000-01-01
Ron Mercer,0.426,0.313,0.431,0.433,0.789,16.9,2000,2000-01-01
Bo Outlaw,0.602,0.0,0.607,0.602,0.506,6.0,2000,2000-01-01
Anthony Parker,0.421,0.071,0.535,0.43,0.727,3.6,2000,2000-01-01
Derek Strong,0.438,0.25,0.455,0.448,0.786,2.7,2000,2000-01-01
Johnny Taylor,0.357,1.0,0.308,0.393,0.0,1.8,2000,2000-01-01
Ben Wallace,0.503,0.0,0.503,0.503,0.474,4.8,2000,2000-01-01
Monty Williams,0.489,0.4,0.49,0.491,0.741,8.7,2000,2000-01-01
Scott Williams,0.5,0.0,0.5,0.5,0.729,7.6,2000,2000-01-01
Mirsad Türkcan,0.368,0.0,0.438,0.368,0.625,1.9,2000,2000-01-01
Robert Traylor,0.475,0.0,0.492,0.475,0.603,3.6,2000,2000-01-01
Tim Thomas,0.461,0.346,0.497,0.503,0.774,11.8,2000,2000-01-01
Glenn Robinson,0.472,0.363,0.493,0.502,0.802,20.9,2000,2000-01-01
J.R. Reid,0.417,0.143,0.433,0.421,0.768,4.4,2000,2000-01-01
Danny Manning,0.44,0.25,0.442,0.441,0.654,4.6,2000,2000-01-01
Darvin Ham,0.555,0.0,0.559,0.555,0.449,5.1,2000,2000-01-01
Chris Herren,0.363,0.358,0.368,0.46,0.675,3.1,2000,2000-01-01
Keon Clark,0.542,0.125,0.548,0.543,0.688,8.6,2000,2000-01-01
Ryan Bowen,0.393,0.111,0.417,0.397,0.717,2.5,2000,2000-01-01
B.J. Armstrong,0.446,0.448,0.446,0.481,0.88,7.4,2000,2000-01-01
Chris Anstey,0.442,0.167,0.447,0.444,0.789,6.0,2000,2000-01-01
Tony Delk,0.43,0.225,0.464,0.446,0.797,6.4,2000,2000-01-01
Antonio Daniels,0.474,0.333,0.507,0.506,0.713,6.2,2000,2000-01-01
Derrick Dial,0.37,0.25,0.412,0.402,0.6,5.0,2000,2000-01-01
Tim Duncan,0.49,0.091,0.494,0.491,0.761,23.2,2000,2000-01-01
Mookie Blaylock,0.391,0.336,0.422,0.451,0.705,11.3,2000,2000-01-01
Jason Caffey,0.479,0.0,0.48,0.479,0.597,12.0,2000,2000-01-01
Terry Cummings,0.429,0.0,0.429,0.429,0.821,8.4,2000,2000-01-01
Vonteego Cummings,0.405,0.325,0.429,0.442,0.751,9.4,2000,2000-01-01
Samaki Walker,0.449,0.0,0.449,0.449,0.683,5.1,2000,2000-01-01
Felton Spencer,0.455,0.0,0.455,0.455,0.667,1.9,2000,2000-01-01
Malik Rose,0.457,0.333,0.458,0.458,0.722,6.7,2000,2000-01-01
David Robinson,0.512,0.0,0.513,0.512,0.726,17.8,2000,2000-01-01
Terry Porter,0.447,0.435,0.457,0.544,0.806,9.4,2000,2000-01-01
Jerome Kersey,0.412,0.0,0.423,0.412,0.707,4.5,2000,2000-01-01
Steve Kerr,0.432,0.516,0.372,0.541,0.818,2.8,2000,2000-01-01
Avery Johnson,0.473,0.111,0.477,0.474,0.735,11.2,2000,2000-01-01
Jaren Jackson,0.381,0.353,0.429,0.492,0.647,6.3,2000,2000-01-01
Sean Elliott,0.358,0.351,0.362,0.42,0.781,6.0,2000,2000-01-01
Mario Elie,0.427,0.398,0.446,0.508,0.846,7.5,2000,2000-01-01
Shandon Anderson,0.473,0.351,0.523,0.524,0.767,12.3,2000,2000-01-01
Charles Barkley,0.477,0.231,0.51,0.491,0.645,14.5,2000,2000-01-01
Corey Benjamin,0.414,0.348,0.437,0.459,0.598,7.7,2000,2000-01-01
Vlade Divac,0.503,0.269,0.511,0.507,0.691,12.3,2000,2000-01-01
Lawrence Funderburke,0.523,0.0,0.526,0.523,0.706,6.4,2000,2000-01-01
Darrick Martin,0.38,0.306,0.42,0.434,0.824,5.7,2000,2000-01-01
Chauncey Billups,0.337,0.171,0.45,0.371,0.841,8.6,2000,2000-01-01
Cory Alexander,0.286,0.257,0.302,0.332,0.773,2.8,2000,2000-01-01
Tariq Abdul-Wahad,0.424,0.13,0.435,0.426,0.756,11.4,2000,2000-01-01
Metta World Peace,0.407,0.314,0.438,0.447,0.674,12.0,2000,2000-01-01
Dedric Willoughby,0.341,0.296,0.395,0.422,0.765,7.6,2000,2000-01-01
John Starks,0.375,0.345,0.388,0.429,0.847,13.9,2000,2000-01-01
Dickey Simpkins,0.405,0.0,0.407,0.405,0.542,4.2,2000,2000-01-01
Michael Ruffin,0.42,0.0,0.42,0.42,0.489,2.2,2000,2000-01-01
Khalid Reeves,0.25,0.0,0.333,0.25,1.0,3.7,2000,2000-01-01
Will Perdue,0.351,0.0,0.351,0.351,0.476,2.5,2000,2000-01-01
Matt Maloney,0.358,0.356,0.361,0.456,0.822,6.4,2000,2000-01-01
Jason Terry,0.415,0.293,0.458,0.453,0.807,8.1,2000,2000-01-01
Rusty Larue,0.349,0.143,0.448,0.372,0.714,9.3,2000,2000-01-01
Hersey Hawkins,0.424,0.39,0.444,0.497,0.899,7.9,2000,2000-01-01
Chris Carr,0.395,0.317,0.415,0.427,0.856,9.3,2000,2000-01-01
Randy Brown,0.361,0.5,0.359,0.364,0.738,6.4,2000,2000-01-01
Elton Brand,0.482,0.0,0.483,0.482,0.685,20.1,2000,2000-01-01
Corliss Williamson,0.5,0.0,0.5,0.5,0.769,10.3,2000,2000-01-01
Jason Williams,0.373,0.287,0.466,0.448,0.753,12.3,2000,2000-01-01
Bill Wennington,0.316,0.0,0.316,0.316,1.0,2.0,2000,2000-01-01
Chris Webber,0.483,0.284,0.496,0.492,0.751,24.5,2000,2000-01-01
Peja Stojaković,0.448,0.375,0.491,0.517,0.882,11.9,2000,2000-01-01
Ryan Robertson,0.333,0.0,0.5,0.333,1.0,5.0,2000,2000-01-01
Scot Pollard,0.527,0.0,0.527,0.527,0.717,5.4,2000,2000-01-01
Fred Hoiberg,0.387,0.34,0.419,0.457,0.908,9.0,2000,2000-01-01
Matt Bullard,0.409,0.446,0.368,0.525,0.833,6.8,2000,2000-01-01
Isaiah Rider,0.419,0.311,0.441,0.445,0.785,19.3,2000,2000-01-01
Roshown Mcleod,0.395,0.154,0.404,0.398,0.771,7.2,2000,2000-01-01
Joe Kleine,0.364,0.0,0.364,0.364,1.0,1.6,2000,2000-01-01
Antonio Harvey,0.567,0.0,0.567,0.567,0.583,2.2,2000,2000-01-01
Gary Grant,0.429,0.0,0.429,0.429,0.0,4.0,2000,2000-01-01
Brian Grant,0.491,0.5,0.491,0.493,0.675,7.3,2000,2000-01-01
Stacey Augmon,0.474,0.0,0.48,0.474,0.673,3.4,2000,2000-01-01
Greg Anthony,0.406,0.378,0.443,0.512,0.772,6.3,2000,2000-01-01
David Wesley,0.426,0.355,0.451,0.472,0.778,13.6,2000,2000-01-01
Eddie Robinson,0.549,0.0,0.555,0.549,0.734,7.0,2000,2000-01-01
Eldridge Recasner,0.429,0.25,0.667,0.5,0.0,1.0,2000,2000-01-01
Bobby Phills,0.454,0.33,0.5,0.499,0.723,13.6,2000,2000-01-01
Jason Miskiri,0.0,0.0,0.0,0.0,0.0,0.0,2000,2000-01-01
Brad Miller,0.461,0.0,0.464,0.461,0.785,7.7,2000,2000-01-01
Obinna Ekezie,0.466,0.0,0.466,0.466,0.672,3.2,2000,2000-01-01
Othella Harrington,0.506,0.0,0.507,0.506,0.792,13.1,2000,2000-01-01
Grant Long,0.443,0.0,0.454,0.443,0.775,4.8,2000,2000-01-01
Felipe López,0.425,0.167,0.444,0.431,0.615,4.5,2000,2000-01-01
Milt Palacio,0.439,0.0,0.448,0.439,0.595,2.0,2000,2000-01-01
Cherokee Parks,0.497,0.0,0.5,0.497,0.649,3.0,2000,2000-01-01
Brent Price,0.345,0.368,0.314,0.45,0.872,3.4,2000,2000-01-01
Bryant Reeves,0.448,0.0,0.452,0.448,0.648,8.9,2000,2000-01-01
Dennis Scott,0.375,0.376,0.375,0.482,0.842,5.6,2000,2000-01-01
Clarence Weatherspoon,0.513,0.0,0.513,0.513,0.738,7.2,2000,2000-01-01
Anthony Mason,0.48,0.0,0.48,0.48,0.746,11.6,2000,2000-01-01
Jermaine O'Neal,0.486,0.0,0.489,0.486,0.582,3.9,2000,2000-01-01
Eddie Jones,0.427,0.375,0.45,0.484,0.864,20.1,2000,2000-01-01
Scottie Pippen,0.451,0.327,0.506,0.501,0.717,12.5,2000,2000-01-01
Detlef Schrempf,0.432,0.404,0.436,0.456,0.833,7.5,2000,2000-01-01
Bruce Bowen,0.371,0.466,0.331,0.441,0.581,2.8,2000,2000-01-01
P.J. Brown,0.48,0.0,0.481,0.48,0.755,9.6,2000,2000-01-01
Rodney Buford,0.411,0.241,0.451,0.434,0.727,4.3,2000,2000-01-01
Anthony Carter,0.395,0.13,0.407,0.398,0.75,6.3,2000,2000-01-01
Duane Causwell,0.541,0.0,0.541,0.541,0.684,2.6,2000,2000-01-01
Tim Hardaway,0.386,0.367,0.398,0.459,0.827,13.4,2000,2000-01-01
Tim James,0.357,0.0,0.357,0.357,0.333,2.8,2000,2000-01-01
Harold Jamison,0.35,0.0,0.35,0.35,0.222,1.5,2000,2000-01-01
Voshon Lenard,0.407,0.39,0.419,0.487,0.792,11.9,2000,2000-01-01
Dan Majerle,0.403,0.362,0.508,0.533,0.812,7.3,2000,2000-01-01
Jamal Mashburn,0.445,0.403,0.458,0.493,0.778,17.5,2000,2000-01-01
Alonzo Mourning,0.551,0.0,0.553,0.551,0.711,21.7,2000,2000-01-01
Mark Strickland,0.545,0.0,0.545,0.545,0.714,4.9,2000,2000-01-01
Otis Thorpe,0.514,0.0,0.521,0.514,0.604,5.5,2000,2000-01-01
Rex Walters,0.418,0.25,0.465,0.445,0.75,2.8,2000,2000-01-01
Bonzi Wells,0.492,0.377,0.506,0.513,0.682,8.8,2000,2000-01-01
Rasheed Wallace,0.519,0.16,0.537,0.522,0.704,16.4,2000,2000-01-01
Shareef Abdur-Rahim,0.465,0.302,0.478,0.477,0.809,20.3,2000,2000-01-01
Mike Bibby,0.445,0.363,0.466,0.483,0.78,14.5,2000,2000-01-01
Antoine Carr,0.438,0.0,0.438,0.438,0.786,3.2,2000,2000-01-01
Michael Dickerson,0.436,0.409,0.444,0.483,0.83,18.2,2000,2000-01-01
Damon Stoudamire,0.432,0.377,0.449,0.477,0.841,12.5,2000,2000-01-01
Steve Smith,0.467,0.398,0.492,0.52,0.85,14.9,2000,2000-01-01
Arvydas Sabonis,0.505,0.368,0.509,0.511,0.843,11.8,2000,2000-01-01
Derek Hood,0.0,0.0,0.0,0.0,0.0,0.0,2000,2000-01-01
Michael Hawkins,0.231,0.2,0.25,0.269,0.5,0.7,2000,2000-01-01
Todd Fuller,0.418,0.0,0.418,0.418,0.604,3.3,2000,2000-01-01
Shawn Kemp,0.417,0.333,0.418,0.418,0.776,17.8,2000,2000-01-01
Cedric Henderson,0.396,0.067,0.412,0.397,0.663,5.4,2000,2000-01-01
Cedric Henderson,0.396,0.067,0.412,0.397,0.663,5.4,2000,2000-01-01
Danny Ferry,0.497,0.44,0.511,0.541,0.912,7.3,2000,2000-01-01
Andrew Declercq,0.508,0.0,0.508,0.508,0.588,6.6,2000,2000-01-01
Kornél Dávid,0.427,0.0,0.435,0.427,0.804,5.6,2000,2000-01-01
Mark Bryant,0.503,0.0,0.503,0.503,0.809,5.7,2000,2000-01-01
A.J. Bramlett,0.19,0.0,0.19,0.19,0.0,1.0,2000,2000-01-01
Earl Boykins,0.483,0.4,0.5,0.517,0.783,5.3,2000,2000-01-01
Benoit Benjamin,0.333,0.0,0.333,0.333,0.0,0.7,2000,2000-01-01
Mikki Moore,0.621,0.0,0.621,0.621,0.794,7.9,2000,2000-01-01
Jerry Stackhouse,0.428,0.288,0.462,0.456,0.815,23.6,2000,2000-01-01
Loy Vaught,0.36,0.0,0.372,0.36,0.688,1.7,2000,2000-01-01
Jerome Williams,0.564,0.0,0.567,0.564,0.616,8.4,2000,2000-01-01
John Amaechi,0.437,0.167,0.439,0.438,0.766,10.5,2000,2000-01-01
Drew Barry,0.455,0.389,0.533,0.561,0.8,2.6,2000,2000-01-01
Cal Bowdler,0.426,0.0,0.43,0.426,0.632,2.7,2000,2000-01-01
Bimbo Coles,0.455,0.205,0.472,0.461,0.817,8.1,2000,2000-01-01
Chris Crawford,0.397,0.259,0.416,0.413,0.778,4.6,2000,2000-01-01
Laphonso Ellis,0.45,0.143,0.465,0.454,0.695,8.4,2000,2000-01-01
Dion Glover,0.386,0.267,0.429,0.421,0.729,6.5,2000,2000-01-01
Alan Henderson,0.461,0.1,0.465,0.462,0.671,13.2,2000,2000-01-01
Jim Jackson,0.411,0.386,0.418,0.458,0.877,16.7,2000,2000-01-01
Lari Ketner,0.406,0.0,0.406,0.406,0.667,1.5,2000,2000-01-01
Brevin Knight,0.412,0.2,0.416,0.414,0.761,9.3,2000,2000-01-01
Trajan Langdon,0.375,0.421,0.333,0.475,1.0,4.9,2000,2000-01-01
Donny Marshall,0.273,0.0,0.375,0.273,0.833,1.8,2000,2000-01-01
Dale Ellis,0.415,0.37,0.492,0.531,0.692,4.2,2000,2000-01-01
Ricky Davis,0.503,0.0,0.514,0.503,0.765,4.7,2000,2000-01-01
Baron Davis,0.42,0.225,0.488,0.449,0.634,5.9,2000,2000-01-01
Derrick Coleman,0.456,0.362,0.471,0.482,0.785,16.7,2000,2000-01-01
Elden Campbell,0.446,0.0,0.45,0.446,0.69,12.7,2000,2000-01-01
Chucky Brown,0.451,0.2,0.459,0.454,0.692,5.3,2000,2000-01-01
Joe Stephens,0.373,0.0,0.442,0.373,0.75,3.2,2000,2000-01-01
Doug West,0.407,0.0,0.415,0.407,0.85,4.0,2000,2000-01-01
Tracy Mcgrady,0.451,0.277,0.463,0.46,0.707,15.4,2000,2000-01-01
Marcus Brown,0.286,0.0,0.571,0.286,1.0,1.7,2000,2000-01-01
Jud Buechler,0.353,0.217,0.507,0.41,0.286,2.2,2000,2000-01-01
Dikembe Mutombo,0.562,0.0,0.562,0.562,0.708,11.5,2000,2000-01-01
John Crotty,0.422,0.413,0.427,0.488,0.86,4.7,2000,2000-01-01
Grant Hill,0.489,0.347,0.5,0.501,0.795,25.8,2000,2000-01-01
Lindsey Hunter,0.425,0.432,0.419,0.519,0.76,12.7,2000,2000-01-01
Jermaine Jackson,0.091,0.0,0.1,0.091,0.625,1.0,2000,2000-01-01
Christian Laettner,0.473,0.292,0.479,0.478,0.812,12.2,2000,2000-01-01
Terry Mills,0.439,0.393,0.484,0.536,0.735,6.7,2000,2000-01-01
Eric Montross,0.309,0.0,0.309,0.309,0.5,0.8,2000,2000-01-01
Bob Sura,0.437,0.367,0.484,0.512,0.697,13.8,2000,2000-01-01
Ryan Stack,0.333,0.0,0.34,0.333,0.667,2.1,2000,2000-01-01
Wesley Person,0.428,0.424,0.431,0.509,0.792,9.2,2000,2000-01-01
Lamond Murray,0.451,0.367,0.465,0.476,0.761,15.9,2000,2000-01-01
Andre Miller,0.449,0.204,0.466,0.456,0.774,11.1,2000,2000-01-01
Michael Curry,0.48,0.2,0.484,0.482,0.839,6.2,2000,2000-01-01
Kelvin Cato,0.537,0.0,0.543,0.537,0.649,8.7,2000,2000-01-01
Greg Ostertag,0.464,0.0,0.466,0.464,0.636,4.5,2000,2000-01-01
Steve Francis,0.445,0.345,0.483,0.493,0.786,18.0,2000,2000-01-01
Adonal Foyle,0.508,0.0,0.508,0.508,0.378,5.5,2000,2000-01-01
Tyrone Corbin,0.356,0.227,0.384,0.377,0.846,4.1,2000,2000-01-01
Jon Barry,0.465,0.429,0.495,0.561,0.922,8.0,2000,2000-01-01
Nick Anderson,0.391,0.332,0.452,0.476,0.487,10.8,2000,2000-01-01
Dell Curry,0.427,0.393,0.467,0.532,0.75,7.6,2000,2000-01-01
Doug Christie,0.407,0.36,0.434,0.472,0.843,12.4,2000,2000-01-01
Vince Carter,0.465,0.403,0.475,0.493,0.791,25.7,2000,2000-01-01
Cuttino Mobley,0.43,0.356,0.46,0.481,0.847,15.8,2000,2000-01-01
Moochie Norris,0.434,0.414,0.438,0.472,0.781,6.9,2000,2000-01-01
Hakeem Olajuwon,0.458,0.0,0.461,0.458,0.616,10.3,2000,2000-01-01
Carlos Rogers,0.525,0.071,0.545,0.526,0.591,8.0,2000,2000-01-01
Anthony Miller,0.536,0.0,0.536,0.536,0.51,3.7,2000,2000-01-01
Kenny Thomas,0.399,0.262,0.44,0.429,0.66,8.3,2000,2000-01-01
Tim Young,0.333,0.0,0.333,0.333,0.778,2.2,2000,2000-01-01
Jamel Thomas,0.444,0.0,0.533,0.444,1.0,2.4,2000,2000-01-01
Billy Owens,0.419,0.324,0.429,0.434,0.594,6.0,2000,2000-01-01
Chris Mills,0.421,0.267,0.439,0.435,0.81,16.1,2000,2000-01-01
Donyell Marshall,0.394,0.355,0.402,0.423,0.78,14.2,2000,2000-01-01
Sam Mack,0.303,0.328,0.276,0.389,0.95,5.0,2000,2000-01-01
Tim Legler,0.359,0.333,0.368,0.404,0.778,3.3,2000,2000-01-01
Antawn Jamison,0.471,0.286,0.473,0.472,0.611,19.6,2000,2000-01-01
Mark Davis,0.409,0.0,0.415,0.409,0.66,6.2,2000,2000-01-01
Sam Jacobson,0.509,0.375,0.527,0.531,0.732,4.9,2000,2000-01-01
Larry Hughes,0.4,0.232,0.421,0.413,0.74,15.0,2000,2000-01-01
Walt Williams,0.458,0.391,0.5,0.533,0.821,10.9,2000,2000-01-01
Antonio Davis,0.44,0.0,0.44,0.44,0.765,11.5,2000,2000-01-01
Tony Farmer,0.407,0.182,0.444,0.42,0.766,6.3,2000,2000-01-01
Erick Dampier,0.405,0.0,0.405,0.405,0.529,8.0,2000,2000-01-01
Devin Gray,0.405,0.0,0.405,0.405,0.655,2.3,2000,2000-01-01
Mark Davis,0.409,0.0,0.415,0.409,0.66,6.2,2000,2000-01-01
Bryce Drew,0.383,0.362,0.396,0.454,0.849,5.8,2000,2000-01-01
Bill Curley,0.426,0.0,0.433,0.426,0.72,2.7,2000,2000-01-01
Jake Voskuhl,0.44,0.0,0.44,0.44,0.571,1.9,2001,2001-01-01
Scott Padgett,0.419,0.556,0.382,0.477,0.75,2.1,2001,2001-01-01
Hanno Möttölä,0.444,0.0,0.449,0.444,0.811,4.4,2001,2001-01-01
Andy Panko,0.0,0.0,0.0,0.0,0.0,0.0,2001,2001-01-01
Larry Robinson,0.364,0.379,0.338,0.484,0.875,5.9,2001,2001-01-01
Tony Smith,0.348,0.0,0.381,0.348,0.5,2.8,2001,2001-01-01
Jason Terry,0.436,0.395,0.448,0.481,0.846,19.7,2001,2001-01-01
Sam Cassell,0.474,0.306,0.49,0.488,0.858,18.2,2001,2001-01-01
Keon Clark,0.48,0.0,0.481,0.48,0.592,7.9,2001,2001-01-01
Tyrone Corbin,0.237,0.0,0.273,0.237,0.5,1.3,2001,2001-01-01
Dell Curry,0.424,0.428,0.422,0.505,0.843,6.0,2001,2001-01-01
Antonio Davis,0.433,0.0,0.434,0.433,0.754,13.7,2001,2001-01-01
Metta World Peace,0.401,0.291,0.426,0.428,0.75,11.9,2001,2001-01-01
Mahmoud Abdul-Rauf,0.488,0.286,0.5,0.496,0.759,6.5,2001,2001-01-01
Jacque Vaughn,0.433,0.385,0.444,0.471,0.78,6.1,2001,2001-01-01
John Stockton,0.504,0.462,0.514,0.551,0.817,11.5,2001,2001-01-01
Deshawn Stevenson,0.341,0.083,0.38,0.346,0.684,2.2,2001,2001-01-01
John Starks,0.398,0.352,0.415,0.445,0.802,9.3,2001,2001-01-01
Bryon Russell,0.44,0.413,0.453,0.508,0.779,12.0,2001,2001-01-01
Olden Polynice,0.496,0.0,0.498,0.496,0.262,5.3,2001,2001-01-01
Mike Bibby,0.454,0.379,0.478,0.5,0.761,15.9,2001,2001-01-01
Isaac Austin,0.356,0.25,0.366,0.367,0.7,4.3,2001,2001-01-01
Shareef Abdur-Rahim,0.472,0.188,0.487,0.477,0.834,20.5,2001,2001-01-01
Darvin Ham,0.488,0.667,0.481,0.5,0.592,3.8,2001,2001-01-01
Popeye Jones,0.392,0.167,0.401,0.395,0.745,3.6,2001,2001-01-01
Gerard King,0.511,0.0,0.511,0.511,0.8,4.8,2001,2001-01-01
Richard Hamilton,0.438,0.274,0.46,0.454,0.868,18.1,2001,2001-01-01
Hubert Davis,0.453,0.456,0.45,0.543,0.871,7.9,2001,2001-01-01
Courtney Alexander,0.417,0.37,0.421,0.432,0.82,9.5,2001,2001-01-01
William Avery,0.382,0.271,0.459,0.438,0.778,2.8,2001,2001-01-01
Jake Tsakalidis,0.47,0.0,0.47,0.47,0.593,4.5,2001,2001-01-01
Daniel Santiago,0.478,0.0,0.478,0.478,0.689,3.1,2001,2001-01-01
Rodney Rogers,0.43,0.296,0.467,0.462,0.761,12.2,2001,2001-01-01
Clifford Robinson,0.422,0.361,0.439,0.46,0.709,16.4,2001,2001-01-01
Elliot Perry,0.464,0.2,0.474,0.468,0.727,3.0,2001,2001-01-01
Vince Carter,0.46,0.408,0.477,0.509,0.765,27.6,2001,2001-01-01
Chris Childs,0.403,0.302,0.45,0.451,0.845,4.7,2001,2001-01-01
Chauncey Billups,0.422,0.376,0.445,0.485,0.842,9.3,2001,2001-01-01
Matt Maloney,0.42,0.359,0.461,0.493,0.765,6.7,2001,2001-01-01
Todd Day,0.373,0.377,0.367,0.483,0.783,4.3,2001,2001-01-01
Laphonso Ellis,0.464,0.318,0.469,0.47,0.79,9.4,2001,2001-01-01
Kevin Garnett,0.477,0.288,0.486,0.484,0.764,22.0,2001,2001-01-01
Dean Garrett,0.481,0.0,0.481,0.481,0.692,2.5,2001,2001-01-01
Tom Hammonds,0.3,0.0,0.3,0.3,0.5,1.0,2001,2001-01-01
Sam Jacobson,0.5,0.0,0.5,0.5,0.667,1.4,2001,2001-01-01
Felipe López,0.441,0.365,0.451,0.461,0.699,7.9,2001,2001-01-01
Sam Mitchell,0.408,0.209,0.443,0.424,0.727,3.5,2001,2001-01-01
Rasho Nesterović,0.461,0.0,0.462,0.461,0.523,4.5,2001,2001-01-01
Anthony Peeler,0.421,0.391,0.437,0.489,0.862,10.5,2001,2001-01-01
Reggie Slater,0.514,0.0,0.514,0.514,0.673,4.6,2001,2001-01-01
Nazr Mohammed,0.477,0.0,0.478,0.477,0.706,7.6,2001,2001-01-01
